accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.0424,0.1432,0.12375507469907308,1,8,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.0492,0.1712,0.1379300934481527,5,8,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.058,0.1796,0.14792052484955504,20,8,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.0584,0.2016,0.15328036115028287,50,8,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.04,0.1656,0.12603116091740288,1,9,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.0508,0.1756,0.13766987073903827,5,9,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.0572,0.1968,0.15170825948755892,20,9,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.0576,0.1916,0.14868579987246133,50,9,encode_9,ResNet18,Contrastive Predictive Coding,Self-Supervised,VVS
0.0792,0.2308,0.17442784357589283,1,0,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1032,0.2728,0.21012953386938707,5,0,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1148,0.3432,0.23862320801550896,20,0,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1276,0.3564,0.2527871868632854,50,0,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0756,0.2332,0.17421980357075023,1,1,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.108,0.3032,0.2187865822582973,5,1,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1312,0.3508,0.2528588172829581,20,1,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.134,0.3648,0.259277506561927,50,1,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.072,0.2332,0.1699505419055015,1,2,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1072,0.32,0.22511311984237944,5,2,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.146,0.358,0.264619268512433,20,2,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1524,0.3628,0.27193119032102875,50,2,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0548,0.2012,0.14904122091842054,1,3,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.092,0.2884,0.20582382138201433,5,3,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1268,0.3452,0.24743416405228533,20,3,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1292,0.3636,0.25462358235401655,50,3,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0652,0.2204,0.16403041742990257,1,4,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0972,0.3012,0.21410444800352052,5,4,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1156,0.3336,0.23576458545374113,20,4,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1216,0.3448,0.2477294027731702,50,4,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0532,0.1908,0.1461764163172946,1,5,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1052,0.3068,0.21763801503823096,5,5,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1268,0.3404,0.24903736027567297,20,5,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1396,0.3612,0.2609459654425369,50,5,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0564,0.2008,0.15292069591031343,1,6,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1084,0.3072,0.22299538868349494,5,6,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1408,0.3524,0.2583968088553187,20,6,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1396,0.3652,0.26137707657082215,50,6,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0728,0.2456,0.1748764311409286,1,7,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.12,0.3272,0.23552827219366512,5,7,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.13,0.3504,0.25226115855607273,20,7,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1336,0.354,0.2557455137264719,50,7,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0588,0.1744,0.14576299230834228,1,8,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1016,0.2968,0.21457305086700293,5,8,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.13,0.3508,0.2510261125092446,20,8,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1368,0.3664,0.25984877379428445,50,8,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0728,0.2108,0.1659471739756015,1,9,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1056,0.3184,0.22236048760552513,5,9,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1316,0.3364,0.24861324589010342,20,9,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.1352,0.3484,0.2546376731942364,50,9,encode_2,ResNet18,Colorization,Self-Supervised,VVS
0.0808,0.2328,0.1795489354703672,1,0,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.112,0.3068,0.22664584363012633,5,0,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1436,0.3916,0.27356070626832757,20,0,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.154,0.41,0.28776455478188545,50,0,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0772,0.2508,0.17895067109728693,1,1,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.122,0.3224,0.23576977775221827,5,1,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.15,0.3876,0.27807235766697824,20,1,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.16,0.4036,0.2904134385296966,50,1,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0756,0.25,0.17931677831332735,1,2,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1316,0.344,0.2503206544979914,5,2,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1692,0.4004,0.2933161941261704,20,2,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.182,0.408,0.3058440655174546,50,2,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0652,0.216,0.16055764669010197,1,3,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1072,0.3144,0.22664735580028364,5,3,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1428,0.3868,0.2702825068825857,20,3,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.152,0.4028,0.28531039298326005,50,3,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0692,0.2236,0.16798245917938326,1,4,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1148,0.3352,0.2360912232744397,5,4,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1356,0.3748,0.2634508799207612,20,4,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1484,0.3992,0.280498219229206,50,4,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0608,0.2,0.15442065046701672,1,5,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1132,0.3336,0.23195856085052954,5,5,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1468,0.3864,0.2752083826763576,20,5,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1632,0.4112,0.291425307666752,50,5,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0632,0.2288,0.16370095596500672,1,6,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1292,0.3396,0.2468459067871916,5,6,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1592,0.3892,0.28233675509005357,20,6,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1588,0.41,0.2891363405020959,50,6,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.08,0.2528,0.18574596696204035,1,7,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1428,0.3532,0.25954185882619635,5,7,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1564,0.3912,0.28044548984816925,20,7,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1584,0.4028,0.28727712808042527,50,7,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0668,0.1912,0.1550799322485898,1,8,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1156,0.3296,0.2359366952806392,5,8,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.148,0.3912,0.27706431553519084,20,8,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1616,0.4136,0.29059226021119877,50,8,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0796,0.2256,0.174238770053401,1,9,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.122,0.3332,0.23997884489818538,5,9,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1432,0.3732,0.26891672380787607,20,9,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.1588,0.3952,0.284407378562149,50,9,encode_3,ResNet18,Colorization,Self-Supervised,VVS
0.0928,0.264,0.19600466481288933,1,0,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1464,0.3728,0.26951098254702305,5,0,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1932,0.4548,0.3280657901804942,20,0,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.202,0.4816,0.3429898316492806,50,0,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.086,0.27,0.19258977371210007,1,1,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.154,0.378,0.2750697404479336,5,1,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.194,0.4668,0.33367604850603916,20,1,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2092,0.4796,0.34697748891801666,50,1,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.09,0.2724,0.19642598819507034,1,2,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1644,0.4104,0.29241892721880475,5,2,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2028,0.4732,0.33914783217002364,20,2,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2196,0.4912,0.35561085812686455,50,2,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0752,0.2484,0.1783522922569772,1,3,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.146,0.364,0.26948436060503866,5,3,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1892,0.4572,0.3251599777372955,20,3,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.206,0.4848,0.34432003196958433,50,3,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0808,0.2544,0.18465155821766582,1,4,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1544,0.3932,0.2811846011865076,5,4,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.186,0.4528,0.3197483211552542,20,4,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.198,0.4836,0.3399089046600685,50,4,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0672,0.2228,0.16587563765888677,1,5,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1456,0.3952,0.2737887715160864,5,5,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1988,0.4676,0.3336207018856032,20,5,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2136,0.4848,0.34862186387286126,50,5,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0756,0.258,0.18368801807809337,1,6,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.164,0.3964,0.2889618872422234,5,6,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.204,0.4604,0.33654365462755553,20,6,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2076,0.4872,0.34625835320660125,50,6,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0908,0.2712,0.20076058083367568,1,7,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1724,0.4196,0.2993366654827779,5,7,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.192,0.458,0.32714586114727046,20,7,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2028,0.4808,0.3414334915452397,50,7,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0788,0.2212,0.1724279075474001,1,8,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1436,0.3888,0.2719436103924833,5,8,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.194,0.4604,0.32876890186965685,20,8,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2056,0.4908,0.3442880177529104,50,8,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.0872,0.2632,0.1924150820463038,1,9,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1596,0.3752,0.2788609577867821,5,9,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1828,0.4432,0.31790806594184157,20,9,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.2016,0.4688,0.3369198130124545,50,9,encode_4,ResNet18,Colorization,Self-Supervised,VVS
0.1,0.2912,0.2093273994448194,1,0,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1988,0.464,0.3338737933645998,5,0,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2676,0.5716,0.41422998390717547,20,0,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2888,0.6052,0.43620688126916674,50,0,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1072,0.3124,0.22131520613593494,1,1,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2096,0.4644,0.34122039805611293,5,1,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2668,0.5744,0.41503548925811556,20,1,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2844,0.5948,0.4316047382685166,50,1,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1056,0.314,0.21979689237679276,1,2,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2328,0.4944,0.36197703490872407,5,2,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2772,0.5768,0.42118316555809676,20,2,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.3008,0.6112,0.44597793496809374,50,2,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1048,0.2956,0.2132567857306956,1,3,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2052,0.4752,0.3428594331358858,5,3,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.26,0.57,0.40792455414573503,20,3,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2884,0.5984,0.43560638330166496,50,3,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1008,0.3076,0.21685074916810526,1,4,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2184,0.4832,0.35088452285750943,5,4,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.266,0.556,0.4064968193561686,20,4,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2848,0.5936,0.4308956461099543,50,4,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.0952,0.2856,0.2039328392220832,1,5,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.202,0.4856,0.3402685276532426,5,5,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.252,0.5672,0.40377518955802116,20,5,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.288,0.5976,0.43504385862897443,50,5,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1,0.3056,0.21529605935942253,1,6,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2208,0.5016,0.35721014337360646,5,6,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2708,0.5732,0.41703772239142634,20,6,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2992,0.6044,0.4434945146493106,50,6,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.122,0.3264,0.2352378398691523,1,7,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2196,0.5236,0.36433423993386255,5,7,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.26,0.5816,0.4112604121617938,20,7,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.284,0.6,0.43410284380855235,50,7,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1008,0.2776,0.20539591697301998,1,8,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1944,0.4656,0.32898848026106026,5,8,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2612,0.582,0.4090083980130559,20,8,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2848,0.6056,0.43204224794000284,50,8,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.1048,0.304,0.2157071399877779,1,9,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.202,0.4576,0.33349538902414544,5,9,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2596,0.5476,0.40054963069075794,20,9,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.2748,0.5868,0.4230456066949564,50,9,encode_5,ResNet18,Colorization,Self-Supervised,VVS
0.096,0.2868,0.20525711136798777,1,0,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1912,0.4484,0.32080845102095346,5,0,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2744,0.5624,0.41299995026505487,20,0,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.29,0.59,0.43378348222798124,50,0,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1064,0.2912,0.21257877968927205,1,1,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2128,0.4432,0.3316941230502557,5,1,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.266,0.5568,0.40820036264688303,20,1,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2912,0.5868,0.4323395274818,50,1,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1148,0.2996,0.2221057361541502,1,2,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2312,0.4812,0.35540222913143826,5,2,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.278,0.5644,0.4146282409766378,20,2,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2968,0.596,0.43763527114353573,50,2,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.0984,0.274,0.20194016499715087,1,3,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1984,0.4604,0.32795232176363426,5,3,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2612,0.5516,0.40411473378081303,20,3,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.288,0.5992,0.43407598621651367,50,3,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1004,0.278,0.20539386672769247,1,4,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2076,0.4692,0.3397341912534684,5,4,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.274,0.5592,0.41301868019460664,20,4,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2916,0.586,0.43333863217076607,50,4,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.09,0.2716,0.1951272765119858,1,5,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1992,0.4536,0.33064241040203673,5,5,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.268,0.5636,0.4108007795162912,20,5,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2868,0.5964,0.43045524016784076,50,5,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1036,0.3012,0.21571605838551763,1,6,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2124,0.4676,0.343214375967048,5,6,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2764,0.562,0.4137934476899376,20,6,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2928,0.5904,0.4344054040554229,50,6,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1172,0.3216,0.23186947007868575,1,7,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2168,0.478,0.3502224626003797,5,7,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2752,0.5672,0.41602034905323243,20,7,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2844,0.6,0.43048752592363543,50,7,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1048,0.2488,0.1995701258428319,1,8,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2092,0.4636,0.3367927720003436,5,8,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2692,0.5768,0.4121773723328548,20,8,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2908,0.5904,0.4333375524890849,50,8,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.1156,0.3,0.22249249874661406,1,9,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2148,0.4468,0.33585923117979644,5,9,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.2696,0.5392,0.4048154336122469,20,9,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.284,0.5608,0.4205535686964159,50,9,encode_6,ResNet18,Colorization,Self-Supervised,VVS
0.124,0.3208,0.23634291640182747,1,0,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.2856,0.5844,0.4275167162730332,5,0,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.3752,0.6996,0.5219528173286176,20,0,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.4,0.7304,0.5481731220857781,50,0,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.1416,0.3652,0.2593627008842818,1,1,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.2904,0.5692,0.4281058196326177,5,1,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.3668,0.6932,0.516715132774431,20,1,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.4032,0.7296,0.5499826365243482,50,1,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.1464,0.3636,0.2635057982584153,1,2,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.3136,0.61,0.4521818910919549,5,2,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.3892,0.7084,0.5343413791828845,20,2,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.4068,0.7436,0.5561547701125892,50,2,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.13,0.3372,0.24539211901651925,1,3,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.2956,0.598,0.44124541535817025,5,3,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.3836,0.7112,0.5311810858333047,20,3,encode_7,ResNet18,Colorization,Self-Supervised,VVS
0.4104,0.7328,0.556073081238797,50,3,encode_7,ResNet18,Colorization,Self-Supervised,VVS
