accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1252,0.3452,0.24655295223384632,50,8,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.072,0.2124,0.1642439618644703,1,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1052,0.2856,0.21515703089036478,5,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1248,0.3204,0.2390566104776348,20,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.1324,0.3316,0.24730029509586657,50,9,layer4.0.relu,ResNet18,None,Untrained,PyTorch
0.0564,0.1808,0.14337597436518448,1,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0872,0.2716,0.19435871068596902,5,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1156,0.3172,0.23051434620768727,20,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1124,0.3276,0.2315478157435531,50,0,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0436,0.1736,0.13310262679980953,1,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0864,0.2732,0.19462514470505266,5,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1124,0.3116,0.2280880951140819,20,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1128,0.3228,0.23052882464727023,50,1,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0416,0.1644,0.1277393057114001,1,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0904,0.2888,0.2021892403146074,5,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1072,0.3016,0.2199744847819289,20,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.122,0.3248,0.23632709844651936,50,2,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0444,0.1888,0.13872464842312662,1,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0736,0.2508,0.18095603103475827,5,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.112,0.3116,0.2241483432027092,20,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1144,0.3228,0.23053329834876463,50,3,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0424,0.1772,0.1334260247647561,1,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.088,0.2608,0.19205573950023128,5,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1152,0.3148,0.22702670265084554,20,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1136,0.3264,0.22980674749513033,50,4,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.044,0.1744,0.1330102755169197,1,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0968,0.2668,0.2010547086736579,5,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1076,0.3008,0.2218311949564909,20,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1164,0.3228,0.2323089485227631,50,5,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.052,0.1772,0.1399967369123279,1,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0808,0.252,0.18537120587035794,5,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1128,0.3196,0.22978051847429623,20,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1144,0.3144,0.2304398163898576,50,6,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0508,0.1808,0.1403942726169008,1,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0796,0.2588,0.18757970560782541,5,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1044,0.312,0.22237554433147025,20,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.126,0.3252,0.23808068017929562,50,7,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.058,0.1844,0.14765260000627486,1,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0948,0.2764,0.20004906696972566,5,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.11,0.3076,0.2236546991418075,20,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1192,0.3296,0.23622856947848944,50,8,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0652,0.2,0.15563294337468966,1,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0996,0.2756,0.20572590698322032,5,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1184,0.3124,0.23023153722530493,20,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.1252,0.3208,0.23753587657146896,50,9,layer4.1.relu,ResNet18,None,Untrained,PyTorch
0.0628,0.22,0.16028012086114776,1,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.33,0.23160763911814453,5,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1472,0.4032,0.2819015484532625,20,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.162,0.4356,0.3025514541866438,50,0,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0536,0.2168,0.1547866976206664,1,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.3132,0.22033300348077658,5,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1512,0.416,0.28872536296664564,20,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.16,0.436,0.3014282604277068,50,1,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0548,0.1916,0.14726818345461665,1,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1296,0.3268,0.2460590689065781,5,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.148,0.4056,0.28139146341637433,20,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1744,0.4352,0.30855986771006544,50,2,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0424,0.1872,0.13664240342770861,1,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1032,0.2992,0.21939771268578284,5,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1552,0.3972,0.2834739328160767,20,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1652,0.4396,0.30376385712243986,50,3,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0564,0.1912,0.14635033634208885,1,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.112,0.3288,0.23161292876769007,5,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1536,0.4088,0.28891815246533736,20,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1628,0.4324,0.304262364933443,50,4,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0436,0.192,0.13855045661805088,1,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1092,0.3096,0.22517018792726012,5,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1516,0.4204,0.2866656790976371,20,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1596,0.4392,0.30084725256893335,50,5,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0572,0.206,0.15130073624239262,1,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.108,0.3208,0.23085116330655137,5,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1476,0.4044,0.28045663788109637,20,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1644,0.4308,0.303173996096173,50,6,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.2216,0.16390223671083817,1,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1168,0.334,0.2343810870505598,5,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1532,0.4024,0.2809411058367286,20,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1652,0.4256,0.2999887399823916,50,7,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0684,0.1956,0.1563984691686907,1,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.12,0.316,0.23322198128101435,5,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1432,0.3952,0.2787027122857416,20,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1664,0.4316,0.30275444324010053,50,8,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.0636,0.2168,0.16282962968333284,1,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1216,0.3316,0.24054603041489794,5,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1616,0.4044,0.28815033097857873,20,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.1608,0.4236,0.2982889900594504,50,9,layer1.0.relu,ResNet50,None,Untrained,PyTorch
0.062,0.1972,0.15239166207215732,1,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2968,0.2074139791473433,5,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1244,0.3688,0.25365329070939335,20,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1344,0.3904,0.2698948100024559,50,0,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0516,0.1928,0.14518194047253774,1,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0848,0.2704,0.1951162663187965,5,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1212,0.3632,0.2508617721157082,20,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.138,0.3836,0.2698339928288518,50,1,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0464,0.1836,0.13667691460456288,1,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1108,0.3056,0.22092431342285157,5,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1324,0.354,0.254196137568767,20,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1456,0.3804,0.2728701228626936,50,2,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.046,0.1848,0.13686425554849133,1,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.2896,0.20891570471817592,5,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.132,0.3536,0.25380613831231136,20,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1396,0.384,0.26915401934153904,50,3,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.06,0.178,0.1444334215728257,1,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.106,0.2848,0.21127405717263764,5,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1256,0.3612,0.2517272451352276,20,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1372,0.402,0.27343791744298696,50,4,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0384,0.1724,0.12785062215812448,1,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2776,0.1971090774461733,5,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1268,0.3588,0.25227746508475885,20,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1344,0.3776,0.2631686398057476,50,5,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0512,0.2024,0.14550167019940283,1,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0888,0.288,0.20166445727852633,5,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.356,0.24547623230788973,20,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1376,0.3844,0.26757486752249454,50,6,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0772,0.204,0.16425326419392494,1,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.2884,0.21152660990024938,5,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1364,0.3496,0.2547809582688538,20,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.148,0.3848,0.2721937453921702,50,7,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.072,0.2008,0.15798501494789483,1,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1004,0.2908,0.2116831552567055,5,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1316,0.3524,0.251816836786563,20,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1384,0.3816,0.2666049954905555,50,8,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.0664,0.2084,0.15895441503846863,1,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2896,0.20726890350918767,5,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.126,0.3364,0.2466602937580552,20,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.1288,0.3744,0.25745916770040905,50,9,layer1.1.relu,ResNet50,None,Untrained,PyTorch
0.062,0.188,0.14916469705892466,1,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.2792,0.201679144002445,5,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1188,0.3496,0.2418474345944871,20,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1204,0.3692,0.25312152952510614,50,0,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0484,0.1816,0.1383960425998012,1,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0816,0.2616,0.187668023751673,5,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1172,0.34,0.24033094562063037,20,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1252,0.3676,0.2555509255086113,50,1,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0468,0.176,0.13514544871756476,1,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1028,0.2928,0.2107946135082057,5,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1256,0.3388,0.24313344854107863,20,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1404,0.3724,0.2634493303593045,50,2,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0428,0.1704,0.1305316654166208,1,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.09,0.2684,0.19628270330168437,5,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.128,0.3368,0.24433897839542965,20,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1376,0.366,0.2634399626634277,50,3,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0588,0.1708,0.1399371418857558,1,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0948,0.27,0.19934780430991303,5,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.3412,0.2402544523346574,20,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.128,0.374,0.25886481722156585,50,4,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.038,0.1684,0.12531218409308362,1,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2664,0.19258771345203762,5,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1172,0.3356,0.23931610399545725,20,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.126,0.3576,0.25115954843572985,50,5,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.054,0.196,0.14460227205269607,1,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2684,0.19403505864310935,5,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1132,0.3332,0.23539374303205668,20,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1332,0.3656,0.25803011800281955,50,6,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.1944,0.15738250244802954,1,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0916,0.2692,0.2003618081819011,5,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1236,0.342,0.24220188464944045,20,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.138,0.3692,0.2609934900576128,50,7,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0696,0.1928,0.15354151433532962,1,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1,0.2896,0.20688397870948128,5,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1228,0.3332,0.24047383340296716,20,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1332,0.3656,0.25611027420337235,50,8,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0616,0.2072,0.1557648500288883,1,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0912,0.2836,0.20010933003346118,5,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1104,0.3236,0.23073166287465982,20,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.1188,0.3556,0.2444585145016098,50,9,layer1.2.relu,ResNet50,None,Untrained,PyTorch
0.0604,0.1768,0.1459454654073433,1,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0844,0.2756,0.19595942585337045,5,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1176,0.336,0.2388803134407467,20,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1176,0.3732,0.24987549438327286,50,0,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0444,0.174,0.13394609737245886,1,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.2512,0.1861813263776181,5,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1156,0.344,0.2363933569128003,20,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1284,0.3608,0.25415154206522556,50,1,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1688,0.13056619453780602,1,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1056,0.2896,0.2111283913517056,5,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.12,0.328,0.23628496099212362,20,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.138,0.3604,0.26035193264827516,50,2,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1728,0.1298754880613306,1,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0892,0.2664,0.19641674245929125,5,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1236,0.3256,0.23833893643522225,20,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1408,0.3592,0.26044973088839246,50,3,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0604,0.1796,0.1440580880308478,1,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0936,0.2704,0.1972125697868737,5,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.3316,0.23330753579985927,20,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1276,0.3632,0.25641901826744046,50,4,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0388,0.1684,0.12525119032726817,1,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0804,0.2656,0.18835568289722365,5,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1156,0.3324,0.23754012401951613,20,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.126,0.3564,0.25115606037054544,50,5,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0516,0.188,0.14267885369534825,1,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0796,0.2696,0.18980664408034104,5,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1156,0.3312,0.23361131357260165,20,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1252,0.3572,0.24957658745509362,50,6,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0732,0.1956,0.15993089593171064,1,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.098,0.266,0.20316310735500867,5,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1268,0.3392,0.24372173675978023,20,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1356,0.3644,0.25587735793020455,50,7,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0672,0.192,0.15251772556741172,1,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.102,0.2784,0.20695359609065037,5,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1156,0.3224,0.23372331372947697,20,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.13,0.3624,0.2524215626091599,50,8,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0596,0.2072,0.15364197388810016,1,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0872,0.2804,0.1984509878739984,5,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.1136,0.3128,0.2293363504879368,20,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.12,0.3516,0.24260859522925865,50,9,layer2.0.relu,ResNet50,None,Untrained,PyTorch
0.0572,0.174,0.14133398101202985,1,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0776,0.2656,0.186380446936708,5,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1108,0.314,0.22527381698826343,20,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.11,0.3416,0.23564741931664077,50,0,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.044,0.1704,0.13121810953424076,1,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0728,0.238,0.17689110492701846,5,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1092,0.3152,0.2244015066152713,20,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1184,0.3504,0.2425507076721504,50,1,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0428,0.1672,0.12916573206747525,1,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2744,0.20174042627813843,5,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.104,0.306,0.22101758124247645,20,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1304,0.3456,0.24742962297929308,50,2,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0416,0.1628,0.1263205599204724,1,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0824,0.2568,0.1884240195548773,5,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.122,0.3036,0.23106984996688593,20,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1304,0.344,0.24784394940472843,50,3,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0568,0.1672,0.14083482477054052,1,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0868,0.2556,0.18732307578979188,5,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0996,0.3156,0.21825970435478947,20,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1176,0.3484,0.24181741989038097,50,4,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.034,0.1624,0.12065300050799635,1,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0804,0.2496,0.18241860028063814,5,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1076,0.3196,0.22540648529227192,20,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.122,0.338,0.24206830795238043,50,5,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.046,0.1864,0.13812445577506322,1,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.08,0.25,0.1858497741987374,5,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1112,0.3192,0.2267082890615542,20,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1144,0.3428,0.23644330751207954,50,6,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0652,0.1932,0.1515641635789598,1,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.09,0.2612,0.19434590162058174,5,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.114,0.314,0.22918799549446295,20,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1292,0.3392,0.24596838493316073,50,7,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0624,0.184,0.1459846153340504,1,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0964,0.2624,0.1973974081317949,5,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1064,0.3112,0.22095549741768658,20,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1268,0.344,0.2425541611449385,50,8,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0572,0.1896,0.14917434625590636,1,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0852,0.266,0.1917581748739271,5,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.112,0.3088,0.22297893026485016,20,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.1196,0.336,0.23726011331578944,50,9,layer2.1.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.1672,0.13740423605482635,1,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0772,0.2492,0.1799323404909094,5,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0976,0.2896,0.2085231886610546,20,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1012,0.3128,0.2197733337377977,50,0,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0436,0.164,0.12921713283438588,1,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0644,0.2284,0.1663426987868469,5,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.098,0.2916,0.20897272236386547,20,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1052,0.318,0.2266749805932986,50,1,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0368,0.1676,0.1243774675143655,1,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0924,0.2532,0.19130786005992018,5,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.096,0.2796,0.20552553311646762,20,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1152,0.32,0.23118553308461218,50,2,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0376,0.1556,0.12261528498856898,1,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0788,0.2412,0.1809079414017253,5,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1104,0.2968,0.21727421445071676,20,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.1176,0.3108,0.23160618338816344,50,3,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0544,0.1664,0.13668737521303242,1,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
0.0864,0.2372,0.1814706058560159,5,4,layer2.2.relu,ResNet50,None,Untrained,PyTorch
