accuracy (top 1),accuracy (top 5),MRR,n_train,i_repeat,layer,architecture,task,kind,source
0.1576,0.4044,0.2858250772821532,20,6,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1776,0.4224,0.3048622638345657,50,6,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0732,0.2356,0.17318550138563188,1,7,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1304,0.3396,0.24293457986166672,5,7,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1528,0.4016,0.27985556112251586,20,7,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.176,0.4104,0.29836126043524536,50,7,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.068,0.2344,0.17171749123242613,1,8,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1236,0.3424,0.2428233940346137,5,8,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1636,0.4,0.2872732891719939,20,8,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1732,0.4036,0.298928378373705,50,8,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0692,0.2244,0.170790824834863,1,9,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1336,0.35,0.2539900183609989,5,9,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1488,0.3876,0.27392065691383854,20,9,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1556,0.3996,0.28349135731458336,50,9,layer1.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0752,0.2464,0.17689476373506874,1,0,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1592,0.3624,0.2744985961675037,5,0,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1828,0.4188,0.3062652355367558,20,0,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1928,0.4504,0.3208295403946433,50,0,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0828,0.2536,0.18827540723036434,1,1,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1408,0.3816,0.2659363504186401,5,1,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.196,0.4576,0.3258544413960827,20,1,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1996,0.4564,0.33150836711811277,50,1,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0904,0.2492,0.18863381597475107,1,2,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1408,0.3636,0.2621612573670518,5,2,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1832,0.4304,0.3112313461486184,20,2,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1896,0.4508,0.32089506779389926,50,2,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0764,0.2468,0.17876530874573118,1,3,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1468,0.3496,0.2621394533645266,5,3,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.174,0.4212,0.3028621439959125,20,3,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1956,0.446,0.32408829820343954,50,3,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.08,0.2576,0.18866020741505504,1,4,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1312,0.3756,0.257996224400431,5,4,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1796,0.43,0.3076550661910423,20,4,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1952,0.4564,0.3270736608946107,50,4,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0608,0.2236,0.1616572335286899,1,5,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1172,0.3588,0.24284227301018396,5,5,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1756,0.4152,0.29969443716921507,20,5,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.18,0.434,0.31196360597079215,50,5,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0768,0.2164,0.17000028855063465,1,6,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.146,0.3644,0.26542028341843793,5,6,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1804,0.4228,0.31002773293552266,20,6,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2,0.4608,0.3293517615078593,50,6,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0896,0.2512,0.18922927205224851,1,7,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1444,0.3608,0.26235221170593165,5,7,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1732,0.4244,0.3007015575806518,20,7,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1812,0.4432,0.31357420733972835,50,7,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0848,0.2588,0.1922570485920265,1,8,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1496,0.3748,0.2698874274505815,5,8,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1784,0.426,0.3069217938890763,20,8,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2,0.4396,0.3257618928791633,50,8,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0816,0.2532,0.18714191623622414,1,9,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.144,0.368,0.26512503667575865,5,9,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.174,0.4224,0.29995371373587576,20,9,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1888,0.438,0.31546183132385863,50,9,layer2.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0744,0.2496,0.17922414578317117,1,0,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1656,0.3712,0.2793907194374767,5,0,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1952,0.4352,0.3189866815986592,20,0,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.202,0.462,0.33175884522590365,50,0,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0832,0.2608,0.1878524004668574,1,1,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1472,0.3928,0.2735254888777815,5,1,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2032,0.4672,0.3335887374497338,20,1,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2068,0.464,0.3375768473020353,50,1,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0848,0.252,0.18577930866888046,1,2,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1456,0.3736,0.2689096141965619,5,2,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1924,0.442,0.32022492109229767,20,2,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1948,0.46,0.3273474167020854,50,2,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0764,0.2584,0.1804142099985142,1,3,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.148,0.368,0.26544153630019607,5,3,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.18,0.4312,0.3110733152619775,20,3,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.204,0.4576,0.3325782682711641,50,3,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.086,0.2728,0.19283918676502834,1,4,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1392,0.3796,0.26740986401798633,5,4,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1808,0.436,0.3128642542602444,20,4,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2032,0.4628,0.3348932394825252,50,4,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0664,0.2304,0.16680213365400873,1,5,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1256,0.3636,0.2497641481133533,5,5,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.174,0.4256,0.30451279326059477,20,5,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1852,0.4448,0.3178691004879964,50,5,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0732,0.2288,0.17218294770671752,1,6,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1408,0.3712,0.26647438594570283,5,6,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1892,0.432,0.31694043502566904,20,6,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2008,0.466,0.33348840493087567,50,6,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0968,0.258,0.19640313685787159,1,7,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1492,0.364,0.26692788366857545,5,7,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1796,0.432,0.3079493789040247,20,7,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1916,0.4596,0.3241690181648702,50,7,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.088,0.2564,0.19433299236661572,1,8,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.152,0.3892,0.27705755762243134,5,8,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.188,0.4276,0.31500578299445503,20,8,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.204,0.4516,0.3309838609234107,50,8,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0924,0.2656,0.19529031592768675,1,9,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.158,0.3764,0.27665814962018864,5,9,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.176,0.424,0.3047906668834345,20,9,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1904,0.4432,0.3197512186931499,50,9,layer2.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0804,0.2544,0.18512800117132017,1,0,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1684,0.3844,0.28684686461865333,5,0,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.204,0.4628,0.33140167694564543,20,0,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2084,0.4768,0.34046989552249557,50,0,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0856,0.2676,0.1925945624059497,1,1,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1548,0.3992,0.2803219946338615,5,1,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.21,0.4932,0.3426769991563851,20,1,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.216,0.4808,0.34770526070911045,50,1,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0816,0.248,0.18402586526553424,1,2,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1496,0.392,0.2760699670224911,5,2,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2044,0.4548,0.33113607100783266,20,2,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2044,0.48,0.3394318082014456,50,2,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0724,0.2688,0.18190887251409368,1,3,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1484,0.3756,0.2709071730400519,5,3,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1928,0.4448,0.32347141347580377,20,3,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2076,0.476,0.3402137355529424,50,3,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0896,0.27,0.19466069554550214,1,4,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1452,0.3936,0.275343652671577,5,4,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.186,0.4508,0.3219342825308375,20,4,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2108,0.4808,0.3459741139683426,50,4,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.062,0.2332,0.16574572638171026,1,5,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.128,0.3704,0.25490434129003475,5,5,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1796,0.4464,0.3125464422657207,20,5,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1944,0.458,0.32939171767761893,50,5,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0756,0.2396,0.17523005442719294,1,6,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.152,0.3836,0.2758613568190352,5,6,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1964,0.4476,0.3272221484368233,20,6,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.21,0.4796,0.34409848035441243,50,6,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1,0.264,0.20056879867368796,1,7,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1604,0.3752,0.2784601840191398,5,7,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1912,0.4472,0.3196295221753676,20,7,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2036,0.4796,0.33727876513358523,50,7,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0884,0.2612,0.196744878339944,1,8,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1604,0.402,0.2845794671220903,5,8,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1976,0.4516,0.3278564975594457,20,8,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2076,0.4612,0.33755198806985764,50,8,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0948,0.2684,0.20051600837303282,1,9,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.168,0.39,0.28654752109792747,5,9,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1896,0.4432,0.3162023968861323,20,9,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2004,0.468,0.33176636771321816,50,9,layer2.2.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.082,0.2608,0.18655445167661958,1,0,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1688,0.4084,0.2935572677234078,5,0,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2024,0.4816,0.33920257898937894,20,0,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2176,0.4992,0.3555763474192757,50,0,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0856,0.2828,0.19489101536806133,1,1,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1612,0.4132,0.28927449182747966,5,1,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.214,0.514,0.3541103108475744,20,1,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2256,0.5088,0.36336682905533724,50,1,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0916,0.2528,0.19027195362190538,1,2,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1468,0.408,0.2783481958228129,5,2,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2136,0.4748,0.34571861332311743,20,2,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2172,0.498,0.3548124604797105,50,2,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0856,0.2664,0.18982418920933075,1,3,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1572,0.3984,0.2859619690408871,5,3,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.202,0.4796,0.338654093533247,20,3,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2232,0.5032,0.36073315191141536,50,3,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0948,0.2616,0.1977148169781503,1,4,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1492,0.4112,0.282342246583964,5,4,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1988,0.472,0.3371442547686327,20,4,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2232,0.502,0.36147350583121246,50,4,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0716,0.2416,0.1727229643938942,1,5,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1384,0.3852,0.2676421746146904,5,5,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1876,0.4712,0.32506831286134863,20,5,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2116,0.4896,0.3489721339493538,50,5,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0672,0.2452,0.17278185854127723,1,6,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1616,0.4124,0.2892884871888191,5,6,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2088,0.4752,0.3450591754427686,20,6,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2256,0.504,0.36055182090782445,50,6,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0912,0.258,0.1933641787952399,1,7,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1608,0.396,0.28514119909417757,5,7,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2028,0.4736,0.3371490991216192,20,7,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2136,0.4916,0.3511511785844823,50,7,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0876,0.2808,0.19778796237087024,1,8,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1696,0.4096,0.29495190139834165,5,8,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2088,0.4772,0.34318030267680066,20,8,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2216,0.4904,0.35496499253608593,50,8,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0928,0.2796,0.200564248655272,1,9,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1632,0.4088,0.29270143368231516,5,9,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1936,0.4708,0.32914918415481126,20,9,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2128,0.4824,0.3474378178113309,50,9,layer2.3.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0824,0.2648,0.18890559182644423,1,0,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1736,0.4284,0.30395898144383976,5,0,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.21,0.4964,0.35020139833005787,20,0,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2284,0.5356,0.3740303727996328,50,0,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.102,0.2908,0.210509971504455,1,1,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.17,0.4176,0.2987620014693925,5,1,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.226,0.5128,0.3652146380687447,20,1,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.234,0.5312,0.3758903081826134,50,1,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0852,0.2508,0.18725798208649552,1,2,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1648,0.4348,0.2972725552084801,5,2,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.224,0.5004,0.35871391250612467,20,2,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2392,0.5252,0.37837729949235654,50,2,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0904,0.2692,0.19550309723043632,1,3,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.176,0.4264,0.3035513313750925,5,3,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2212,0.5068,0.3593504895472517,20,3,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.234,0.536,0.37879979919390555,50,3,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.088,0.268,0.19649674990337074,1,4,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1636,0.4264,0.29773278601258774,5,4,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2108,0.4844,0.35029106274559146,20,4,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.23,0.5236,0.37456388982844846,50,4,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0712,0.2384,0.17340997112468032,1,5,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.156,0.4072,0.286062544231756,5,5,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2072,0.4868,0.344791975806381,20,5,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2264,0.5072,0.36599412095964623,50,5,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0872,0.2624,0.1909947542357715,1,6,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1616,0.4156,0.291364120292062,5,6,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2192,0.5052,0.3562614096493818,20,6,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2252,0.5156,0.3669922147377167,50,6,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0912,0.2592,0.19399315806967435,1,7,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1584,0.4148,0.2886265025906391,5,7,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2144,0.4908,0.349834030094624,20,7,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2292,0.512,0.3675870991057136,50,7,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0872,0.272,0.1967220589512127,1,8,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1616,0.4336,0.2993704456220194,5,8,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2108,0.5124,0.35640659499546823,20,8,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2192,0.534,0.37016447402878844,50,8,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1044,0.2912,0.21301625658416137,1,9,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1744,0.4292,0.30432675338312776,5,9,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.206,0.4976,0.3467771569367047,20,9,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2192,0.5224,0.3654422719837011,50,9,layer3.0.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0828,0.2576,0.1871263273590321,1,0,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1684,0.4076,0.2926862022007994,5,0,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2072,0.4856,0.34345861151239954,20,0,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2164,0.524,0.36404020396595754,50,0,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1004,0.2792,0.20624210528363493,1,1,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1568,0.3964,0.28336986784193374,5,1,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2268,0.496,0.3618156216458165,20,1,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2296,0.5236,0.3743065742809135,50,1,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0836,0.244,0.18411941456796735,1,2,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1572,0.4124,0.2884615052358452,5,2,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2156,0.4912,0.35111518081508847,20,2,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2256,0.5252,0.3681924105606002,50,2,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0904,0.264,0.19347142316901547,1,3,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.1588,0.4056,0.289497214049378,5,3,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2116,0.4968,0.35317187871964567,20,3,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2316,0.528,0.37454340740602027,50,3,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.0876,0.2544,0.19181714601798527,1,4,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.154,0.4144,0.28753655136220446,5,4,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2096,0.4856,0.3474557430266692,20,4,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
0.2276,0.524,0.3710272147613354,50,4,layer3.1.relu,ResNet50,Semantic Segmentation,Supervised,Taskonomy
