layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
trunk_output.block4.block4-0.activation,285.02041533526494,493.0,0.6386967130985619,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-1.activation,303.38692831220834,502.0,0.6241243872056041,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-2.activation,307.11781279680844,505.0,0.6201410770791711,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-3.activation,317.37206688881804,506.0,0.6168308207275816,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-4.activation,314.06208328033057,508.0,0.6205147110021463,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-5.activation,324.2829865126598,509.0,0.6150081412323467,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-6.activation,320.3837279969479,508.0,0.6181018058786915,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-7.activation,323.3061477120018,506.0,0.6168489754254529,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-8.activation,324.47191152547066,499.0,0.6159246221259382,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-9.activation,304.0410859651268,485.0,0.6304331748608218,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-10.activation,286.2591582617312,466.0,0.6438266719675996,RegNet_400mf,Object Classification,Supervised,PyTorch
trunk_output.block4.block4-11.activation,271.8963775570697,407.0,0.655568991380991,RegNet_400mf,Object Classification,Supervised,PyTorch
layer1.0.relu,251.52216900994065,580.0,0.6332435663654816,ResNeXt50,Object Classification,Supervised,PyTorch
layer1.1.relu,467.2291090556008,632.0,0.5166329711854236,ResNeXt50,Object Classification,Supervised,PyTorch
layer1.2.relu,606.5198104106191,654.0,0.45724554598390954,ResNeXt50,Object Classification,Supervised,PyTorch
layer2.0.relu,383.05229024601056,613.0,0.5603643642095263,ResNeXt50,Object Classification,Supervised,PyTorch
layer2.1.relu,531.7477543988838,634.0,0.4950453986416611,ResNeXt50,Object Classification,Supervised,PyTorch
layer2.2.relu,585.5458506580745,644.0,0.46525621083688556,ResNeXt50,Object Classification,Supervised,PyTorch
layer2.3.relu,631.5422764840293,652.0,0.44313448146009693,ResNeXt50,Object Classification,Supervised,PyTorch
layer3.0.relu,211.1836967539692,573.0,0.6431155700190048,ResNeXt50,Object Classification,Supervised,PyTorch
layer3.1.relu,333.5551401782968,594.0,0.5829261646716608,ResNeXt50,Object Classification,Supervised,PyTorch
layer3.2.relu,361.14104459946003,602.0,0.5697215922690871,ResNeXt50,Object Classification,Supervised,PyTorch
layer3.3.relu,344.533021742168,605.0,0.5683413494710488,ResNeXt50,Object Classification,Supervised,PyTorch
layer3.4.relu,253.59950326225209,607.0,0.5865465473249742,ResNeXt50,Object Classification,Supervised,PyTorch
layer3.5.relu,426.66317198145686,631.0,0.5209117201347412,ResNeXt50,Object Classification,Supervised,PyTorch
layer4.0.relu,259.39404969944906,614.0,0.5650358296054007,ResNeXt50,Object Classification,Supervised,PyTorch
layer4.1.relu,282.3622292798518,570.0,0.5957945067177263,ResNeXt50,Object Classification,Supervised,PyTorch
layer4.2.relu,330.5044582234534,426.0,0.5959343994998814,ResNeXt50,Object Classification,Supervised,PyTorch
features.1.0.mlp.1,513.7886267171756,662.0,0.49465513787116344,Swin_t,Object Classification,Supervised,PyTorch
features.1.1.mlp.1,686.3873365001929,672.0,0.42364688664956746,Swin_t,Object Classification,Supervised,PyTorch
features.3.0.mlp.1,865.0919385470299,688.0,0.27260012080190066,Swin_t,Object Classification,Supervised,PyTorch
features.3.1.mlp.1,823.0821155131009,684.0,0.3316961968764621,Swin_t,Object Classification,Supervised,PyTorch
features.7.0.mlp.1,218.5449052944282,545.0,0.6508437032519592,Swin_t,Object Classification,Supervised,PyTorch
features.7.1.mlp.1,541.176258891225,606.0,0.4705485406014271,Swin_t,Object Classification,Supervised,PyTorch
features.5.0.mlp.1,759.0121616619646,665.0,0.3715379343465675,Swin_t,Object Classification,Supervised,PyTorch
features.5.1.mlp.1,728.512219726901,663.0,0.3946864481101519,Swin_t,Object Classification,Supervised,PyTorch
features.5.2.mlp.1,665.1013881601024,658.0,0.4360727921521569,Swin_t,Object Classification,Supervised,PyTorch
features.5.3.mlp.1,646.6404386577965,657.0,0.4449633030317357,Swin_t,Object Classification,Supervised,PyTorch
features.5.4.mlp.1,363.66979564947525,627.0,0.5906257264456147,Swin_t,Object Classification,Supervised,PyTorch
features.5.5.mlp.1,30.342632461050155,412.0,0.9801963086346077,Swin_t,Object Classification,Supervised,PyTorch
features.1,153.43587896425325,575.0,0.7067445972295631,VGG16,Object Classification,Supervised,PyTorch
features.3,204.384235941839,608.0,0.6593027866222865,VGG16,Object Classification,Supervised,PyTorch
features.6,549.5653217968006,652.0,0.47881083229015076,VGG16,Object Classification,Supervised,PyTorch
features.8,645.698104080616,660.0,0.4287259449281672,VGG16,Object Classification,Supervised,PyTorch
features.11,596.5777916762943,646.0,0.4623183696533083,VGG16,Object Classification,Supervised,PyTorch
features.13,654.8993588734154,655.0,0.43315069345270024,VGG16,Object Classification,Supervised,PyTorch
features.15,751.3000617359219,663.0,0.3774430451878316,VGG16,Object Classification,Supervised,PyTorch
features.18,639.2478146724328,643.0,0.44276685088164947,VGG16,Object Classification,Supervised,PyTorch
features.20,636.0377151846169,643.0,0.4454194420369701,VGG16,Object Classification,Supervised,PyTorch
features.22,698.3877417301175,649.0,0.4117940263317789,VGG16,Object Classification,Supervised,PyTorch
features.25,447.08107921351865,586.0,0.5371032863212548,VGG16,Object Classification,Supervised,PyTorch
features.27,444.5495363060419,574.0,0.542045987988922,VGG16,Object Classification,Supervised,PyTorch
features.29,485.57815557695426,569.0,0.4998218264330244,VGG16,Object Classification,Supervised,PyTorch
