n,variance,layer,architecture,task,kind,source
255,357.52396,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
256,355.2554,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
257,353.8947,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
258,352.99582,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
259,349.3736,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
260,347.99023,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
261,346.8951,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
262,346.02676,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
263,344.0854,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
264,341.71783,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
265,341.31854,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
266,337.87183,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
267,337.17047,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
268,336.06985,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
269,334.55746,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
270,334.02097,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
271,332.78067,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
272,329.4714,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
273,328.4407,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
274,326.86514,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
275,325.4616,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
276,324.9219,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
277,323.7753,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
278,322.1506,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
279,321.18338,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
280,317.37952,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
281,314.7139,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
282,314.03494,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
283,313.5835,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
284,312.4612,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
285,311.00977,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
286,310.64935,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
287,309.9973,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
288,308.65433,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
289,306.91125,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
290,305.54068,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
291,303.31662,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
292,301.8217,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
293,301.38754,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
294,299.89526,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
295,298.8027,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
296,297.91187,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
297,296.04688,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
298,294.4655,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
299,293.5485,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
300,292.23126,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
301,291.78348,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
302,290.15213,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
303,288.50604,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
304,287.3786,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
305,287.1038,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
306,285.4362,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
307,284.19995,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
308,284.0011,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
309,283.57816,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
310,281.63684,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
311,280.1095,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
312,278.9684,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
313,276.84317,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
314,276.21457,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
315,275.5042,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
316,273.2498,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
317,271.48694,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
318,271.09616,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
319,270.60254,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
320,269.346,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
321,267.5251,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
322,266.60577,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
323,265.1039,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
324,264.22855,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
325,262.20587,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
326,261.50082,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
327,260.19037,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
328,259.5925,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
329,258.34128,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
330,256.54,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
331,255.80301,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
332,254.85019,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
333,254.09764,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
334,253.59038,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
335,253.29115,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
336,251.65286,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
337,250.26553,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
338,249.0168,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
339,248.1884,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
340,247.14972,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
341,246.6233,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
342,245.16539,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
343,244.3175,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
344,243.01234,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
345,242.67955,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
346,241.90845,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
347,241.13919,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
348,239.31715,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
349,238.51187,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
350,237.88434,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
351,236.90724,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
352,235.84036,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
353,235.04956,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
354,233.35228,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
355,232.93646,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
356,232.08308,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
357,231.30653,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
358,230.29443,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
359,229.67542,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
360,228.14627,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
361,227.94514,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
362,227.03206,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
363,226.22603,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
364,224.93742,c2,AtlasNet_seed=0,Standard,a_NA,pcs_1000
