n,variance,layer,architecture,task,kind,source
579,0.0406619,c2,AtlasNet,seed_0,ksize_1,pcs_NA
751,0.027923511,c2,AtlasNet,seed_0,ksize_1,pcs_NA
752,0.027866822,c2,AtlasNet,seed_0,ksize_1,pcs_NA
753,0.02781405,c2,AtlasNet,seed_0,ksize_1,pcs_NA
911,0.018542333,c2,AtlasNet,seed_0,ksize_1,pcs_NA
912,0.018515937,c2,AtlasNet,seed_0,ksize_1,pcs_NA
913,0.01840833,c2,AtlasNet,seed_0,ksize_1,pcs_NA
914,0.018375445,c2,AtlasNet,seed_0,ksize_1,pcs_NA
915,0.01828922,c2,AtlasNet,seed_0,ksize_1,pcs_NA
916,0.01826127,c2,AtlasNet,seed_0,ksize_1,pcs_NA
917,0.018198417,c2,AtlasNet,seed_0,ksize_1,pcs_NA
918,0.018170575,c2,AtlasNet,seed_0,ksize_1,pcs_NA
919,0.01810876,c2,AtlasNet,seed_0,ksize_1,pcs_NA
920,0.01800304,c2,AtlasNet,seed_0,ksize_1,pcs_NA
921,0.017957091,c2,AtlasNet,seed_0,ksize_1,pcs_NA
922,0.017902836,c2,AtlasNet,seed_0,ksize_1,pcs_NA
923,0.017875636,c2,AtlasNet,seed_0,ksize_1,pcs_NA
924,0.01776504,c2,AtlasNet,seed_0,ksize_1,pcs_NA
925,0.017724544,c2,AtlasNet,seed_0,ksize_1,pcs_NA
926,0.017654033,c2,AtlasNet,seed_0,ksize_1,pcs_NA
927,0.017582411,c2,AtlasNet,seed_0,ksize_1,pcs_NA
928,0.017568188,c2,AtlasNet,seed_0,ksize_1,pcs_NA
929,0.017465347,c2,AtlasNet,seed_0,ksize_1,pcs_NA
930,0.017415756,c2,AtlasNet,seed_0,ksize_1,pcs_NA
931,0.017396282,c2,AtlasNet,seed_0,ksize_1,pcs_NA
932,0.01739464,c2,AtlasNet,seed_0,ksize_1,pcs_NA
933,0.017304366,c2,AtlasNet,seed_0,ksize_1,pcs_NA
934,0.017283395,c2,AtlasNet,seed_0,ksize_1,pcs_NA
935,0.017193858,c2,AtlasNet,seed_0,ksize_1,pcs_NA
936,0.01705369,c2,AtlasNet,seed_0,ksize_1,pcs_NA
937,0.016966648,c2,AtlasNet,seed_0,ksize_1,pcs_NA
910,0.018617922,c2,AtlasNet,seed_0,ksize_1,pcs_NA
938,0.016917307,c2,AtlasNet,seed_0,ksize_1,pcs_NA
909,0.01865722,c2,AtlasNet,seed_0,ksize_1,pcs_NA
907,0.018785002,c2,AtlasNet,seed_0,ksize_1,pcs_NA
880,0.020371268,c2,AtlasNet,seed_0,ksize_1,pcs_NA
881,0.02030391,c2,AtlasNet,seed_0,ksize_1,pcs_NA
882,0.020236626,c2,AtlasNet,seed_0,ksize_1,pcs_NA
883,0.020209616,c2,AtlasNet,seed_0,ksize_1,pcs_NA
884,0.020124193,c2,AtlasNet,seed_0,ksize_1,pcs_NA
885,0.020089012,c2,AtlasNet,seed_0,ksize_1,pcs_NA
886,0.020049114,c2,AtlasNet,seed_0,ksize_1,pcs_NA
887,0.020023987,c2,AtlasNet,seed_0,ksize_1,pcs_NA
888,0.019836666,c2,AtlasNet,seed_0,ksize_1,pcs_NA
889,0.019788496,c2,AtlasNet,seed_0,ksize_1,pcs_NA
890,0.01975575,c2,AtlasNet,seed_0,ksize_1,pcs_NA
891,0.01970047,c2,AtlasNet,seed_0,ksize_1,pcs_NA
892,0.019649753,c2,AtlasNet,seed_0,ksize_1,pcs_NA
893,0.019630251,c2,AtlasNet,seed_0,ksize_1,pcs_NA
894,0.019602092,c2,AtlasNet,seed_0,ksize_1,pcs_NA
895,0.019538509,c2,AtlasNet,seed_0,ksize_1,pcs_NA
896,0.01949771,c2,AtlasNet,seed_0,ksize_1,pcs_NA
897,0.019415846,c2,AtlasNet,seed_0,ksize_1,pcs_NA
898,0.0193203,c2,AtlasNet,seed_0,ksize_1,pcs_NA
899,0.019277941,c2,AtlasNet,seed_0,ksize_1,pcs_NA
900,0.019168546,c2,AtlasNet,seed_0,ksize_1,pcs_NA
901,0.01910356,c2,AtlasNet,seed_0,ksize_1,pcs_NA
902,0.019072201,c2,AtlasNet,seed_0,ksize_1,pcs_NA
903,0.019017793,c2,AtlasNet,seed_0,ksize_1,pcs_NA
904,0.01891792,c2,AtlasNet,seed_0,ksize_1,pcs_NA
905,0.018864956,c2,AtlasNet,seed_0,ksize_1,pcs_NA
906,0.018844321,c2,AtlasNet,seed_0,ksize_1,pcs_NA
908,0.018712614,c2,AtlasNet,seed_0,ksize_1,pcs_NA
939,0.016897378,c2,AtlasNet,seed_0,ksize_1,pcs_NA
940,0.016819844,c2,AtlasNet,seed_0,ksize_1,pcs_NA
941,0.016797977,c2,AtlasNet,seed_0,ksize_1,pcs_NA
974,0.014397654,c2,AtlasNet,seed_0,ksize_1,pcs_NA
975,0.014266864,c2,AtlasNet,seed_0,ksize_1,pcs_NA
976,0.014180318,c2,AtlasNet,seed_0,ksize_1,pcs_NA
977,0.014055966,c2,AtlasNet,seed_0,ksize_1,pcs_NA
978,0.014020148,c2,AtlasNet,seed_0,ksize_1,pcs_NA
979,0.013965408,c2,AtlasNet,seed_0,ksize_1,pcs_NA
980,0.013907952,c2,AtlasNet,seed_0,ksize_1,pcs_NA
981,0.013836061,c2,AtlasNet,seed_0,ksize_1,pcs_NA
982,0.013663695,c2,AtlasNet,seed_0,ksize_1,pcs_NA
983,0.013657078,c2,AtlasNet,seed_0,ksize_1,pcs_NA
984,0.013441867,c2,AtlasNet,seed_0,ksize_1,pcs_NA
985,0.013336824,c2,AtlasNet,seed_0,ksize_1,pcs_NA
986,0.013162373,c2,AtlasNet,seed_0,ksize_1,pcs_NA
987,0.012972726,c2,AtlasNet,seed_0,ksize_1,pcs_NA
988,0.01282944,c2,AtlasNet,seed_0,ksize_1,pcs_NA
989,0.012762187,c2,AtlasNet,seed_0,ksize_1,pcs_NA
990,0.012650186,c2,AtlasNet,seed_0,ksize_1,pcs_NA
991,0.01233289,c2,AtlasNet,seed_0,ksize_1,pcs_NA
992,0.012274448,c2,AtlasNet,seed_0,ksize_1,pcs_NA
993,0.012241843,c2,AtlasNet,seed_0,ksize_1,pcs_NA
994,0.012215558,c2,AtlasNet,seed_0,ksize_1,pcs_NA
995,0.011676422,c2,AtlasNet,seed_0,ksize_1,pcs_NA
996,0.011595766,c2,AtlasNet,seed_0,ksize_1,pcs_NA
997,0.011352958,c2,AtlasNet,seed_0,ksize_1,pcs_NA
998,0.010315696,c2,AtlasNet,seed_0,ksize_1,pcs_NA
999,0.010115989,c2,AtlasNet,seed_0,ksize_1,pcs_NA
1000,0.008315563,c2,AtlasNet,seed_0,ksize_1,pcs_NA
973,0.014421076,c2,AtlasNet,seed_0,ksize_1,pcs_NA
972,0.014592005,c2,AtlasNet,seed_0,ksize_1,pcs_NA
971,0.014609118,c2,AtlasNet,seed_0,ksize_1,pcs_NA
970,0.014693887,c2,AtlasNet,seed_0,ksize_1,pcs_NA
942,0.016769985,c2,AtlasNet,seed_0,ksize_1,pcs_NA
943,0.016727788,c2,AtlasNet,seed_0,ksize_1,pcs_NA
944,0.016583938,c2,AtlasNet,seed_0,ksize_1,pcs_NA
945,0.016489625,c2,AtlasNet,seed_0,ksize_1,pcs_NA
946,0.016422512,c2,AtlasNet,seed_0,ksize_1,pcs_NA
947,0.016362181,c2,AtlasNet,seed_0,ksize_1,pcs_NA
948,0.016237875,c2,AtlasNet,seed_0,ksize_1,pcs_NA
949,0.01621876,c2,AtlasNet,seed_0,ksize_1,pcs_NA
950,0.0160442,c2,AtlasNet,seed_0,ksize_1,pcs_NA
951,0.01601736,c2,AtlasNet,seed_0,ksize_1,pcs_NA
952,0.01600721,c2,AtlasNet,seed_0,ksize_1,pcs_NA
953,0.015977489,c2,AtlasNet,seed_0,ksize_1,pcs_NA
954,0.015839264,c2,AtlasNet,seed_0,ksize_1,pcs_NA
879,0.020397926,c2,AtlasNet,seed_0,ksize_1,pcs_NA
955,0.015782269,c2,AtlasNet,seed_0,ksize_1,pcs_NA
957,0.015657322,c2,AtlasNet,seed_0,ksize_1,pcs_NA
958,0.015581635,c2,AtlasNet,seed_0,ksize_1,pcs_NA
959,0.0155473985,c2,AtlasNet,seed_0,ksize_1,pcs_NA
960,0.015456691,c2,AtlasNet,seed_0,ksize_1,pcs_NA
961,0.015383213,c2,AtlasNet,seed_0,ksize_1,pcs_NA
962,0.01527108,c2,AtlasNet,seed_0,ksize_1,pcs_NA
963,0.015118104,c2,AtlasNet,seed_0,ksize_1,pcs_NA
964,0.015076608,c2,AtlasNet,seed_0,ksize_1,pcs_NA
965,0.014998805,c2,AtlasNet,seed_0,ksize_1,pcs_NA
966,0.014968312,c2,AtlasNet,seed_0,ksize_1,pcs_NA
967,0.014881557,c2,AtlasNet,seed_0,ksize_1,pcs_NA
968,0.014872421,c2,AtlasNet,seed_0,ksize_1,pcs_NA
969,0.014791803,c2,AtlasNet,seed_0,ksize_1,pcs_NA
956,0.015726278,c2,AtlasNet,seed_0,ksize_1,pcs_NA
878,0.02042899,c2,AtlasNet,seed_0,ksize_1,pcs_NA
877,0.020521969,c2,AtlasNet,seed_0,ksize_1,pcs_NA
876,0.020577041,c2,AtlasNet,seed_0,ksize_1,pcs_NA
786,0.025777087,c2,AtlasNet,seed_0,ksize_1,pcs_NA
787,0.025741478,c2,AtlasNet,seed_0,ksize_1,pcs_NA
788,0.025634952,c2,AtlasNet,seed_0,ksize_1,pcs_NA
789,0.025511812,c2,AtlasNet,seed_0,ksize_1,pcs_NA
790,0.025506264,c2,AtlasNet,seed_0,ksize_1,pcs_NA
791,0.02543779,c2,AtlasNet,seed_0,ksize_1,pcs_NA
792,0.02538256,c2,AtlasNet,seed_0,ksize_1,pcs_NA
793,0.025352955,c2,AtlasNet,seed_0,ksize_1,pcs_NA
794,0.025300536,c2,AtlasNet,seed_0,ksize_1,pcs_NA
795,0.02528818,c2,AtlasNet,seed_0,ksize_1,pcs_NA
