variance,layer,architecture,task,kind,source,n
32.245583,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.32277,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.425766,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.46558,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.519337,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.624622,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.704197,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.816154,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.885147,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
32.9111,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.103374,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.164204,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.28632,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.321877,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.582523,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.658653,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.82191,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.87715,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
33.949165,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
34.04607,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
34.18669,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
34.232353,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.583862,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.549746,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.485945,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.404007,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.190544,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.31575,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.343122,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.415108,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.569397,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.595987,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.63095,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.735518,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.797886,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.807585,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.920332,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
29.986723,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.01397,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
34.54856,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.081459,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.240599,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.323576,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.411512,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.433277,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.66226,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.721378,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.783213,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.817472,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.8812,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.917513,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.043182,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.132519,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
31.268349,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
30.124788,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
6.8192368,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
17.269503,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
17.225958,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.286821,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.294072,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.3057375,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.337212,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.347454,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.360849,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.388769,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.394747,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.420762,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.442056,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.459738,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.478735,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.493479,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.506584,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.525145,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.539131,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.56958,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.580416,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.593035,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.599389,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.637902,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.664881,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.671829,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.70021,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.734943,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.74033,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.756033,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.274326,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.7730465,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.25314,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.201987,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.7042465,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.716195,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.733576,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.74804,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.762987,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.790999,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.794575,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.8320875,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.83956,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.867285,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.88829,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.911102,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.936094,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.944598,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.960907,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.983832,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.013041,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.024572,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.051863,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.064005,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.087777,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.101316,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.119866,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.144611,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.152084,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.160771,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.191844,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.2297125,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.773476,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.816928,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.818436,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.437582,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.460897,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.479329,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.493359,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.519172,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.538249,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.545109,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.572601,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.602296,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.615101,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.618655,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.625604,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.66744,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.678911,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.694574,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.713915,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.726865,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.73943,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.758566,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.786523,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.796183,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.833068,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.848718,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.870204,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.888065,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.898862,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.929926,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.428584,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.397748,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.394475,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.370157,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.864914,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.870394,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.894871,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.9107275,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.926018,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.95127,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.967219,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.988378,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
10.99983,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.030311,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.033183,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.05053,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.065174,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.677878,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.0899315,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.109092,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.133274,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.170596,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.1811695,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.203158,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.2232685,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.2435,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.261816,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.2923,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.293974,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.313162,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.317443,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.343556,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.098201,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.957109,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.650355,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.621196,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.880565,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.890483,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.9185495,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.943258,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.9474587,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.9845486,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.9891467,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.998304,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.026118,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.050597,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.070679,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.105672,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.13372,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.161278,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.167826,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.196727,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.228277,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.230948,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.263877,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.272769,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.317457,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.323873,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.339449,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.370515,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.382832,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.388725,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.423585,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.852,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.44379,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.8435345,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.7883587,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
6.938331,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.003869,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.027721,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.0854506,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.1117563,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.1533723,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.1791677,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.2041245,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.226456,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.255785,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.317798,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.3412714,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.3708105,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.4127812,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.4515624,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.4608874,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.505267,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.532061,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.54952,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.6100984,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.616647,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.6462226,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.6776123,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.7074013,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.727215,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.734543,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.737587,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
7.820182,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.4585,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.486548,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.496427,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.124343,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.126076,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.146204,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.153961,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.176213,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.191081,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.221395,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.247196,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.269659,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.271634,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.303129,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.312168,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.335628,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.355604,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.369905,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.377406,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.4039135,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.426557,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.4605465,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.472395,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.501839,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.5181465,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.5366125,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.545006,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.563284,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.595496,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.604815,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.091358,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.078184,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.070333,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.042708,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.518039,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.534119,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.568463,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.575569,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.601437,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.623821,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.644168,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.664457,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.683415,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.686582,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.719763,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.72781,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.738027,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.640212,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.771326,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.8097,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.830902,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.854651,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.889055,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.903381,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.908772,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.937824,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.951246,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.956629,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.98203,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.003219,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.019221,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
9.038404,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
8.775908,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
17.2486,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.983754,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
11.996227,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.157009,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.1767845,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.201324,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.226439,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.249456,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.264758,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.274226,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.301297,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.318293,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.3408575,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.35091,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.379481,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.387649,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.416425,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.444218,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.453732,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.503755,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.522813,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.554975,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.58102,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.611362,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.625495,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.63205,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.642069,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.662218,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.693407,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.725372,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.105795,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.7416115,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.087765,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
15.045214,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.477696,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.4927635,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.523596,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.546951,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.564247,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.573862,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.594755,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.609088,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.61642,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.629745,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.668397,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.711519,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.713841,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.724249,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.752357,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.810539,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.838312,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
14.853837,c2,AtlasNet,seed_0,init_uniform0.3,a+pcs_NA,
