layer,effective dimensionality,80% variance,alpha,architecture,task,kind,source
layer4.2.relu.position0x3,74.47368930055434,199.0,1.000636238700931,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position0x4,74.07377413765857,201.0,1.0036982788795135,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position0x5,74.92626799953592,205.0,1.0262676611890214,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position0x6,68.30102078835621,195.0,1.0711031059540888,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x0,72.90231349762465,209.0,1.0518357876094315,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x1,90.04074832291754,213.0,0.9964000472744923,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x2,111.54228889405314,199.0,0.9728143432884822,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x3,116.76476593286476,194.0,0.9649041967416009,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x4,115.93994260465136,196.0,0.9641226313274162,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x5,107.01009266663648,205.0,0.9774572369508433,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position1x6,88.80595011159956,205.0,1.0124382442426545,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x0,81.58032249454541,202.0,1.0257114598389026,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x1,125.98357121611159,199.0,0.9746202255969076,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x2,149.2247150750453,191.0,0.9561440571163381,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x3,147.98137533144728,187.0,0.9542602943127461,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x4,151.10044553114042,189.0,0.9488861706943237,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x5,147.2840171561479,198.0,0.9466761274504282,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position2x6,111.70215352745535,201.0,0.980487695663038,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position3x0,88.70859827045547,200.0,1.0152172466174854,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position3x1,145.6404914000687,198.0,0.9615971538294448,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position3x2,160.47194189265653,189.0,0.9516320105092678,ResNet50,Object Classification,Supervised,PyTorch
layer4.2.relu.position3x3,154.44184477435292,185.0,0.9539862626604886,ResNet50,Object Classification,Supervised,PyTorch
